,,,,01-Dec-16,,02-Dec-16,,03-Dec-16,,04-Dec-16,,05-Dec-16,,06-Dec-16,,07-Dec-16,,08-Dec-16,,09-Dec-16,,10-Dec-16,,11-Dec-16,,12-Dec-16,,13-Dec-16,,14-Dec-16,,15-Dec-16,,16-Dec-16,,17-Dec-16,,18-Dec-16,,19-Dec-16,,20-Dec-16,,21-Dec-16,,22-Dec-16,,23-Dec-16,,24-Dec-16,,25-Dec-16,,26-Dec-16,,27-Dec-16,,28-Dec-16,,29-Dec-16,,30-Dec-16,,31-Dec-16,,01-Jan-17,,02-Jan-17,,03-Jan-17,,04-Jan-17,,05-Jan-17,,06-Jan-17,,07-Jan-17,,08-Jan-17,,09-Jan-17,,10-Jan-17,,11-Jan-17,,12-Jan-17,,13-Jan-17,,14-Jan-17,,15-Jan-17,,16-Jan-17,,17-Jan-17,,18-Jan-17,,19-Jan-17,,20-Jan-17,,21-Jan-17,,22-Jan-17,,23-Jan-17,,24-Jan-17,,25-Jan-17,,26-Jan-17,,27-Jan-17,,28-Jan-17,,29-Jan-17,,30-Jan-17,,31-Jan-17,,01-Feb-17,,02-Feb-17,,03-Feb-17,,04-Feb-17,,05-Feb-17,,06-Feb-17,,07-Feb-17,,08-Feb-17,,09-Feb-17,,10-Feb-17,,11-Feb-17,,12-Feb-17,,13-Feb-17,,14-Feb-17,,15-Feb-17,,16-Feb-17,,17-Feb-17,,18-Feb-17,,19-Feb-17,,20-Feb-17,,21-Feb-17,,22-Feb-17,,23-Feb-17,,24-Feb-17,,25-Feb-17,,26-Feb-17,,27-Feb-17,,28-Feb-17,,01-Mar-17,,02-Mar-17,,03-Mar-17,,04-Mar-17,,05-Mar-17,,06-Mar-17,,07-Mar-17,,08-Mar-17,,09-Mar-17,,10-Mar-17,,11-Mar-17,,12-Mar-17,
South Of England Commissioning Region,,RPC,Queen Victoria Hospital NHS Foundation Trust,3,1,3,0,3,0,3,0,3,1,3,1,3,1,3,1,3,2,3,2,3,1,3,3,3,1,3,0,3,3,3,3,3,0,3,0,3,2,3,1,3,1,3,0,3,1,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,1,3,1,3,2,3,2,3,2,3,2,3,1,3,1,3,2,3,3,3,1,3,0,3,0,3,0,3,2,3,2,3,3,3,2,3,1,3,1,3,0,3,2,3,3,3,2,3,1,3,1,3,1,3,2,3,2,3,2,3,3,3,0,3,0,3,1,3,1,3,1,3,1,3,2,3,3,3,2,3,2,3,1,3,1,3,1,3,3,3,1,3,2,3,2,0,0,3,2,3,2,3,2,3,3,0,0,3,2,3,2,3,3,3,2,3,1,3,2,3,1,3,0,3,0,3,0,3,1,3,1,3,1,3,1,3,0,3,0
South Of England Commissioning Region,,RHW,Royal Berkshire NHS Foundation Trust,13,1,14,10,14,7,14,10,12,10,14,14,13,13,14,14,14,13,14,14,14,12,13,12,14,13,14,13,12,12,12,10,12,12,14,13,14,13,14,13,16,14,14,14,14,14,12,12,12,11,13,10,13,12,14,14,14,14,14,13,14,13,15,15,16,16,16,15,14,13,15,14,15,13,15,14,15,14,15,14,15,15,15,14,14,13,14,14,14,14,13,12,13,13,13,13,13,13,13,13,14,11,14,12,13,11,14,14,13,13,13,13,13,13,13,11,14,12,12,12,13,13,12,11,13,13,14,14,14,14,14,14,15,15,14,13,13,13,14,13,14,13,12,10,12,12,14,11,13,13,14,12,12,12,11,9,14,12,14,13,14,13,14,14,14,10,13,12,12,11,14,10,12,10,13,12,12,11,12,11,14,10,14,9,14,10,13,12,13,12,13,12,14,10,14,11,14,11,12,9,11,9,13,10
South Of England Commissioning Region,,REF,Royal Cornwall Hospitals NHS Trust,15,11,15,10,15,10,15,11,15,12,15,11,15,12,15,12,15,12,15,12,15,12,15,13,15,13,15,11,15,12,15,10,15,10,15,12,15,10,15,11,15,11,15,14,15,10,15,11,15,13,15,10,15,8,15,10,15,10,15,9,15,10,15,8,15,10,15,15,15,14,15,11,15,12,15,12,15,13,15,12,15,13,15,9,15,11,15,12,15,11,15,9,15,10,15,11,15,15,15,13,15,10,15,9,15,9,15,11,15,11,15,11,15,12,15,10,15,10,15,9,15,12,15,11,15,11,15,9,15,10,15,12,15,13,15,14,15,13,15,15,15,12,15,11,15,11,15,11,15,11,15,10,15,9,15,9,15,11,15,11,15,10,15,11,15,8,15,10,15,11,15,10,15,11,15,9,15,11,15,11,15,10,15,10,15,10,15,9,15,10,15,13,15,12,15,14,15,13,15,13,15,12,15,10
South Of England Commissioning Region,,RH8,Royal Devon And Exeter NHS Foundation Trust,13,6,13,6,13,6,13,6,13,12,25,16,25,17,25,25,25,24,25,18,25,19,25,20,25,22,25,22,25,21,25,17,25,16,25,20,25,17,25,20,25,21,25,21,25,14,25,14,25,18,25,20,25,23,25,22,25,20,25,20,25,16,25,15,25,19,25,22,25,22,25,21,25,21,25,22,25,20,25,20,25,21,25,22,25,22,25,22,25,23,25,22,25,19,25,23,25,22,25,20,25,19,25,19,25,21,25,17,25,21,25,23,25,21,25,21,25,20,25,20,25,21,25,21,25,19,25,21,25,19,25,17,25,21,25,23,25,22,25,19,25,17,25,18,25,22,25,20,25,22,25,20,25,16,25,19,25,21,25,22,25,21,25,22,25,22,25,23,25,24,25,22,25,16,25,23,25,22,25,23,25,25,25,25,25,20,25,23,25,21,25,23,25,20,25,20,25,20,25,19,25,18,25,18
South Of England Commissioning Region,,RA2,Royal Surrey County Hospital NHS Foundation Trust,0,0,25,23,25,23,14,13,50,48,25,25,20,20,25,24,20,20,20,20,20,20,25,24,25,25,25,25,0,0,25,25,25,25,25,25,20,19,25,25,25,25,25,23,25,23,25,21,25,23,25,24,25,24,25,23,25,23,0,0,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,23,25,24,14,13,25,23,25,24,25,23,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,23,25,24,25,24,25,24,25,23,25,24,25,24,25,24,25,23,25,24,25,24,25,23,25,24,25,23,25,25,25,23,25,24,25,24,25,23,25,24,25,24,25,25,25,25,25,24,25,24,25,24,25,24,25,24,25,24,25,25,25,24,25,24,25,24,25,24,25,22,25,24,25,23,25,24,25,23,25,24
South Of England Commissioning Region,,RD1,Royal United Hospital Bath NHS Foundation Trust,13,4,13,5,13,5,13,10,13,10,13,11,13,10,13,11,13,11,13,8,13,10,13,11,13,10,13,10,13,10,13,4,13,9,13,9,13,9,13,8,13,11,13,12,13,11,13,11,13,8,13,8,13,9,13,13,13,13,13,11,13,12,13,12,13,12,13,13,13,9,13,12,13,12,13,12,13,12,13,10,13,10,13,11,13,7,13,11,13,12,13,10,13,12,13,10,13,12,13,8,13,12,13,13,13,12,13,11,13,11,13,11,13,12,13,13,13,12,13,12,13,13,13,12,13,13,13,8,13,12,13,13,13,13,13,12,13,11,13,12,13,8,13,12,13,11,13,10,13,13,13,11,13,12,13,12,13,9,13,12,13,12,13,11,13,10,13,12,13,10,13,12,13,10,13,6,13,5,13,6,13,7,13,7,13,10,13,9,13,11,13,12,13,12,13,11,13,11,13,13,13,12,13,13
South Of England Commissioning Region,,RNZ,Salisbury NHS Foundation Trust,0,11,0,0,0,0,0,0,1,9,0,10,1,9,2,8,0,0,0,0,4,6,2,8,3,7,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,7,10,7,3,7,3,7,4,6,4,6,3,7,0,0,3,7,2,6,2,6,0,8,0,8,0,10,0,10,0,0,8,8,8,8,8,7,8,5,10,9,10,9,8,8,8,8,8,8,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,8,10,8,10,9,10,9,10,10,10,10,10,7,10,10,10,10,10,8,10,10,10,9,10,10,10,8,10,8,10,10,10,9,10,9,10,9,10,9,10,9,10,10,10,10,11,11,11,11,10,10,10,10,10,8,10,9,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
South Of England Commissioning Region,,RA9,South Devon Healthcare NHS Foundation Trust,8,6,8,6,8,6,8,6,8,7,8,8,8,7,11,11,8,6,8,6,8,6,8,7,8,6,8,7,8,7,8,8,8,8,8,8,8,7,8,7,8,5,8,7,8,7,8,7,8,7,8,7,8,7,8,6,8,7,8,6,8,7,8,7,8,6,8,4,8,7,8,6,8,4,8,5,8,5,8,4,8,6,8,7,8,7,8,7,8,6,8,7,8,7,8,6,8,8,8,5,8,8,8,8,8,8,8,8,8,6,8,6,8,8,8,8,8,8,8,8,8,7,8,6,8,7,8,7,8,8,8,8,8,8,8,8,8,3,8,6,8,6,8,5,8,5,8,5,8,5,8,5,8,5,8,6,8,2,8,2,8,2,8,5,8,6,8,5,8,6,8,6,8,8,14,7,14,6,14,6,10,9,10,7,10,5,10,5,10,5,10,6,10,5,10,7,10,5,10,5,10,5,10,5
South Of England Commissioning Region,,RTP,Surrey And Sussex Healthcare NHS Trust,16,16,16,16,16,15,16,15,16,16,16,15,16,15,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,16,14,16,13,16,13,16,15,16,13,16,15,16,15,16,15,16,16,16,14,16,14,16,14,16,16,16,15,16,16,16,16,16,16,16,16,16,14,16,16,16,15,16,15,16,16,16,16,16,15,16,15,16,16,16,14,16,16,16,14,16,14,16,15,16,15,16,14,0,0,16,14,16,15,16,15,16,16,16,15,16,16,16,14,16,15,16,16,16,15,16,15,16,15,16,13,16,15,16,15,16,15,16,15,16,15,16,15,16,16,16,16,16,16,16,15,16,14,16,14,16,16,16,15,16,16,16,14,16,15,16,15,16,15,16,13,16,16,16,15,16,13,16,11,16,10,16,15,16,14,16,15,16,15,16,16,16,16,16,16
South Of England Commissioning Region,,RBA,Taunton And Somerset NHS Foundation Trust,12,6,12,9,12,7,12,6,12,7,12,8,12,5,12,6,12,7,12,5,12,8,12,11,12,9,12,9,12,8,12,9,12,12,12,7,12,4,12,7,12,9,11,9,12,9,12,8,12,8,12,11,12,7,12,7,12,12,12,11,12,11,12,11,12,9,12,12,12,11,12,11,11,10,12,7,12,7,12,7,12,7,12,9,12,11,12,11,12,10,12,11,12,9,12,10,12,12,12,10,12,7,12,11,12,9,12,10,12,9,12,10,12,11,12,10,12,9,12,9,12,8,12,9,12,11,12,9,12,9,12,12,12,10,12,10,12,10,12,11,12,12,12,10,12,8,12,10,12,11,12,10,12,10,12,10,12,9,12,8,12,9,12,10,12,10,12,9,12,10,12,11,12,8,12,8,12,11,12,12,12,12,12,11,12,11,12,7,12,8,12,11,12,10,12,9,12,6,12,6,12,6,12,7
South Of England Commissioning Region,,RDZ,The Royal Bournemouth And Christchurch Hospitals NHS Foundation Trust,12,9,12,9,12,11,12,10,12,7,12,8,12,6,12,7,12,7,12,6,12,6,12,5,12,7,12,11,12,9,12,6,12,4,12,3,12,6,12,8,12,10,12,7,12,8,12,7,12,8,12,8,12,8,12,9,12,9,12,9,12,10,12,10,12,9,12,8,12,7,12,9,12,10,12,11,12,11,12,12,12,10,12,9,12,8,12,5,12,6,12,9,12,10,12,10,12,7,12,9,12,6,12,5,12,5,12,8,12,8,12,9,12,9,12,10,12,10,12,10,12,10,12,10,12,10,12,11,12,10,12,10,12,11,12,11,12,12,12,10,12,9,12,10,12,9,12,7,12,9,12,8,12,10,12,11,12,10,12,8,12,7,12,8,12,5,12,5,12,7,12,5,12,6,12,5,12,5,12,5,12,5,12,5,12,6,12,6,12,6,12,10,12,8,12,8,12,7,12,7,12,8,12,7
South Of England Commissioning Region,,RHM,University Hospital Southampton NHS Foundation Trust,101,94,101,95,101,96,100,96,101,96,101,98,101,97,101,98,101,97,101,98,101,96,0,0,52,47,56,50,55,52,53,52,49,48,48,46,63,51,53,52,56,51,56,53,55,53,52,45,52,45,47,42,46,36,50,45,49,48,58,54,48,42,48,42,48,43,56,55,58,54,50,56,57,55,57,57,57,55,57,55,57,56,57,51,56,54,56,54,56,54,56,50,59,56,58,55,57,55,58,57,57,55,56,53,54,48,57,56,57,57,59,58,61,59,57,54,56,53,56,49,59,55,58,55,58,55,58,52,57,55,57,54,57,50,57,54,57,52,56,54,58,56,55,52,57,51,52,50,58,55,58,55,58,57,58,57,58,55,58,54,50,45,57,54,56,54,61,59,59,57,57,53,54,50,53,50,57,52,58,54,55,53,59,54,56,55,49,48,51,48,56,53,59,53,59,55,55,54,56,53,45,42,57,49
South Of England Commissioning Region,,RA7,University Hospitals Bristol NHS Foundation Trust,0,0,55,40,55,40,55,40,55,53,55,49,55,52,55,56,55,0,55,0,55,53,55,53,0,0,55,53,55,48,55,0,55,0,55,45,55,51,55,51,55,52,55,50,55,45,55,48,55,40,55,40,55,42,55,49,55,49,55,49,55,48,55,47,55,50,55,53,55,53,55,47,55,53,55,49,55,52,55,52,55,52,55,50,55,53,55,50,55,49,55,52,55,47,55,53,55,52,55,51,55,50,55,48,55,50,55,52,55,53,55,54,55,53,55,54,55,53,55,52,55,53,55,49,55,53,55,0,55,50,55,51,55,52,55,54,55,50,55,52,55,51,55,51,55,51,55,51,55,53,55,52,55,50,55,48,55,51,55,49,55,49,55,49,55,50,55,50,55,50,55,52,55,49,55,51,55,51,55,50,55,52,55,52,55,0,55,0,55,49,55,51,55,51,55,53,55,50,55,51,55,51,55,51
South Of England Commissioning Region,,RYR,Western Sussex Hospitals NHS Foundation Trust,22,17,24,16,22,19,22,17,22,16,22,17,22,19,22,16,22,16,22,16,22,16,22,15,22,14,22,16,22,16,22,15,22,18,22,19,22,20,22,21,22,18,22,22,21,15,21,12,22,13,22,17,22,16,22,16,22,16,22,15,22,19,22,18,22,17,22,17,22,20,22,19,22,18,22,19,22,18,22,18,22,21,22,18,22,17,22,17,22,19,22,18,22,18,22,17,22,17,22,17,22,18,22,15,22,15,22,19,22,19,22,18,22,19,22,21,22,21,22,19,22,19,22,20,22,18,22,18,22,16,22,16,22,19,22,19,22,17,22,19,22,20,22,20,22,17,21,13,21,15,22,15,22,18,22,14,22,12,22,14,22,13,22,12,22,15,22,14,22,19,22,15,22,14,22,20,22,19,22,17,22,18,22,19,22,21,22,17,22,16,22,17,22,16,22,18,22,19,22,16,22,15,22,16
South Of England Commissioning Region,,RA3,Weston Area Health NHS Trust,5,4,0,0,0,0,5,5,5,5,5,4,5,5,0,0,0,0,0,0,0,0,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,7,7,6,6,7,7,5,5,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,3,5,5,5,4,5,4,0,0,5,4,5,5,5,5,7,7,6,6,5,5,5,5,5,5,0,0,5,4,5,4,5,2,6,6,5,5,5,4,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,4,5,4,5,2,5,4,5,4,5,5,5,4,6,6,5,5,5,2,5,4,5,3,5,3,0,0,5,5,6,6,0,0,0,0,0,0
South Of England Commissioning Region,,RA4,Yeovil District Hospital NHS Foundation Trust,10,9,10,9,10,9,10,9,10,10,10,8,10,8,10,9,10,9,10,9,10,10,10,9,10,9,0,0,10,10,10,9,10,9,10,9,10,9,10,8,10,9,10,9,10,7,10,4,10,4,10,7,10,9,10,9,10,9,10,9,10,7,10,8,10,8,10,8,10,10,10,9,10,8,10,7,10,8,10,9,10,9,10,8,10,9,10,9,10,8,10,9,10,9,10,9,10,8,10,9,10,7,10,8,10,10,10,9,10,7,10,8,10,8,10,9,10,10,10,8,10,9,10,9,10,9,10,9,10,8,10,8,10,8,10,9,10,8,10,9,10,9,10,9,10,8,10,9,10,9,10,10,10,9,10,10,10,9,10,10,10,10,10,10,10,9,10,9,10,9,10,7,10,7,10,8,10,9,10,9,10,7,10,9,10,8,10,9,10,9,10,9,10,10,10,9,10,9,10,7,10,8,10,9
